AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2022,2,Conductor,herido,Choque,M,39,1
2022,2,Conductor,herido,Choque,M,59,1
2022,2,Conductor,herido,Choque,M,30,1
2022,2,Conductor,herido,Choque,M,56,1
2022,2,Conductor,herido,Choque,M,29,1
2022,2,Conductor,herido,Choque,M,45,1
2022,2,Conductor,herido,Choque,M,33,1
2022,2,Conductor,herido,Choque,M,31,1
2022,2,Conductor,herido,Choque,M,50,1
2022,2,Conductor,herido,Choque,M,63,1
2022,2,Conductor,herido,Choque,M,60,1
2022,2,Conductor,herido,Choque,M,67,1
2022,2,Conductor,herido,Choque,M,38,2
2022,2,Conductor,herido,Choque,M,17,1
2022,2,Conductor,herido,Choque,M,66,1
2022,2,Conductor,herido,Volcamiento,M,20,1
2022,2,Motociclista,herido,Atropello,M,24,1
2022,2,Motociclista,herido,Atropello,M,28,1
2022,2,Motociclista,herido,Choque,F,25,1
2022,2,Motociclista,herido,Choque,F,32,1
2022,2,Motociclista,herido,Choque,F,35,1
2022,2,Motociclista,herido,Choque,F,39,1
2022,2,Motociclista,herido,Choque,F,31,1
2022,2,Motociclista,herido,Choque,F,34,1
2022,2,Motociclista,herido,Choque,F,36,1
2022,2,Motociclista,herido,Choque,M,25,6
2022,2,Motociclista,herido,Choque,M,22,4
2022,2,Motociclista,herido,Choque,M,27,3
2022,2,Motociclista,herido,Choque,M,24,4
2022,2,Motociclista,herido,Choque,M,41,1
2022,2,Motociclista,herido,Choque,M,52,1
2022,2,Motociclista,herido,Choque,M,35,4
2022,2,Motociclista,herido,Choque,M,46,2
2022,2,Motociclista,herido,Choque,M,37,4
2022,2,Motociclista,herido,Choque,M,23,7
2022,2,Motociclista,herido,Choque,M,48,1
2022,2,Motociclista,herido,Choque,M,30,2
2022,2,Motociclista,herido,Choque,M,56,1
2022,2,Motociclista,herido,Choque,M,21,2
2022,2,Motociclista,herido,Choque,M,29,4
2022,2,Motociclista,herido,Choque,M,45,2
2022,2,Motociclista,herido,Choque,M,33,3
2022,2,Motociclista,herido,Choque,M,31,4
2022,2,Motociclista,herido,Choque,M,20,6
2022,2,Motociclista,herido,Choque,M,34,3
2022,2,Motociclista,herido,Choque,M,40,1
2022,2,Motociclista,herido,Choque,M,36,4
2022,2,Motociclista,herido,Choque,M,28,3
2022,2,Motociclista,herido,Choque,M,26,5
2022,2,Motociclista,herido,Choque,M,54,1
2022,2,Motociclista,herido,Choque,M,38,1
2022,2,Motociclista,herido,Choque,M,43,4
2022,2,Motociclista,herido,Choque,M,17,1
2022,2,Motociclista,herido,Choque,M,18,1
2022,2,Motociclista,herido,Choque,,32,1
2022,2,Motociclista,herido,Choque,,21,1
2022,2,Motociclista,herido,Volcamiento,M,37,1
2022,2,Motociclista,muerto,Choque,M,27,1
2022,2,Motociclista,muerto,Choque,M,37,1
2022,2,Motociclista,muerto,Choque,M,56,1
2022,2,Motociclista,muerto,Choque,M,36,1
2022,2,Pasajero,herido,Caida Ocupante,F,86,1
2022,2,Pasajero,herido,Choque,F,32,2
2022,2,Pasajero,herido,Choque,F,13,1
2022,2,Pasajero,herido,Choque,F,27,1
2022,2,Pasajero,herido,Choque,F,24,1
2022,2,Pasajero,herido,Choque,F,41,1
2022,2,Pasajero,herido,Choque,F,51,1
2022,2,Pasajero,herido,Choque,F,52,1
2022,2,Pasajero,herido,Choque,F,39,2
2022,2,Pasajero,herido,Choque,F,37,1
2022,2,Pasajero,herido,Choque,F,48,1
2022,2,Pasajero,herido,Choque,F,33,1
2022,2,Pasajero,herido,Choque,F,20,1
2022,2,Pasajero,herido,Choque,F,34,1
2022,2,Pasajero,herido,Choque,F,47,1
2022,2,Pasajero,herido,Choque,F,40,1
2022,2,Pasajero,herido,Choque,F,49,1
2022,2,Pasajero,herido,Choque,F,60,1
2022,2,Pasajero,herido,Choque,F,62,1
2022,2,Pasajero,herido,Choque,F,8,1
2022,2,Pasajero,herido,Choque,F,43,1
2022,2,Pasajero,herido,Choque,F,58,1
2022,2,Pasajero,herido,Choque,M,25,1
2022,2,Pasajero,herido,Choque,M,39,1
2022,2,Pasajero,herido,Choque,M,42,1
2022,2,Pasajero,herido,Choque,M,29,1
2022,2,Pasajero,herido,Choque,M,45,1
2022,2,Pasajero,herido,Choque,M,33,1
2022,2,Pasajero,herido,Choque,M,47,1
2022,2,Pasajero,herido,Choque,M,36,1
2022,2,Pasajero,herido,Choque,M,62,1
2022,2,Pasajero,herido,Choque,M,54,2
